timestamp,type,metric,value,details
1765009363362,CRYPTO,Encryption_Time,0.7215,Speck128
1765009363367,CRYPTO,Decryption_Time,0.6739,Speck128
1765009363370,NETWORK,E2E_Latency,8,Normal
1765009363375,CRYPTO,Decryption_Time,0.3215,Integrity_Failure
1765009363907,CRYPTO,Encryption_Time,0.3190,Speck128
1765009363909,CRYPTO,Decryption_Time,0.2453,Speck128
1765009363939,CRYPTO,Encryption_Time,0.4423,Speck128
1765009363941,CRYPTO,Decryption_Time,0.2048,Speck128
1765009364362,CRYPTO,Encryption_Time,0.4153,Speck128
1765009364365,CRYPTO,Decryption_Time,0.2824,Speck128
1765009364366,NETWORK,E2E_Latency,3,Normal
1765009365377,CRYPTO,Encryption_Time,0.4770,Speck128
1765009365379,CRYPTO,Decryption_Time,0.2186,Speck128
1765009365380,NETWORK,E2E_Latency,3,Normal
1765009366392,CRYPTO,Encryption_Time,0.4787,Speck128
1765009366395,CRYPTO,Decryption_Time,0.2006,Speck128
1765009366395,NETWORK,E2E_Latency,4,Normal
1765009367403,CRYPTO,Encryption_Time,0.4454,Speck128
1765009367407,CRYPTO,Decryption_Time,0.3035,Speck128
1765009367408,NETWORK,E2E_Latency,5,Normal
1765009368403,CRYPTO,Encryption_Time,0.2401,Speck128
1765009368405,CRYPTO,Decryption_Time,0.1474,Speck128
1765009368406,NETWORK,E2E_Latency,3,Normal
1765009368920,CRYPTO,Encryption_Time,0.3171,Speck128
1765009368921,CRYPTO,Decryption_Time,0.1810,Speck128
1765009368951,CRYPTO,Encryption_Time,0.6593,Speck128
1765009368958,CRYPTO,Decryption_Time,0.7888,Speck128
1765009369408,CRYPTO,Encryption_Time,0.4431,Speck128
1765009369410,CRYPTO,Decryption_Time,0.2897,Speck128
1765009369411,NETWORK,E2E_Latency,4,Normal
1765009370420,CRYPTO,Encryption_Time,0.3595,Speck128
1765009370423,CRYPTO,Decryption_Time,0.2547,Speck128
1765009370423,NETWORK,E2E_Latency,3,Normal
1765009371434,CRYPTO,Encryption_Time,0.7349,Speck128
1765009371436,CRYPTO,Decryption_Time,0.1665,Speck128
1765009371437,NETWORK,E2E_Latency,4,Normal
1765009372435,CRYPTO,Encryption_Time,0.3890,Speck128
1765009372437,CRYPTO,Decryption_Time,0.1814,Speck128
1765009372438,NETWORK,E2E_Latency,3,Normal
1765009373439,CRYPTO,Encryption_Time,0.4630,Speck128
1765009373442,CRYPTO,Decryption_Time,0.2469,Speck128
1765009373442,NETWORK,E2E_Latency,3,Normal
1765009373922,CRYPTO,Encryption_Time,0.4667,Speck128
1765009373925,CRYPTO,Decryption_Time,0.3130,Speck128
1765009373953,CRYPTO,Encryption_Time,0.4767,Speck128
1765009373956,CRYPTO,Decryption_Time,0.6014,Speck128
1765009374440,CRYPTO,Encryption_Time,0.2624,Speck128
1765009374442,CRYPTO,Decryption_Time,0.2317,Speck128
1765009374443,NETWORK,E2E_Latency,3,Normal
1765009375441,CRYPTO,Encryption_Time,0.3815,Speck128
1765009375444,CRYPTO,Decryption_Time,0.2054,Speck128
1765009375444,NETWORK,E2E_Latency,3,Normal
1765009376414,CRYPTO,Decryption_Time,0.1794,Speck128
1765009376415,NETWORK,E2E_Latency,7008,Attack_Detected
1765009376415,NETWORK,Replay_Attack,7008,Blocked
1765009376445,CRYPTO,Encryption_Time,1.6181,Speck128
1765009376454,CRYPTO,Decryption_Time,0.5147,Speck128
1765009376456,NETWORK,E2E_Latency,13,Normal
1765009377457,CRYPTO,Encryption_Time,0.3328,Speck128
1765009377460,CRYPTO,Decryption_Time,0.5455,Speck128
1765009377461,NETWORK,E2E_Latency,3,Normal
1765009378472,CRYPTO,Encryption_Time,0.3993,Speck128
1765009378476,CRYPTO,Decryption_Time,0.4400,Speck128
1765009378477,NETWORK,E2E_Latency,6,Normal
1765009378925,CRYPTO,Encryption_Time,0.4972,Speck128
1765009378928,CRYPTO,Decryption_Time,0.2466,Speck128
1765009378957,CRYPTO,Encryption_Time,0.7050,Speck128
1765009378960,CRYPTO,Decryption_Time,0.6650,Speck128
1765009379487,CRYPTO,Encryption_Time,0.4629,Speck128
1765009379489,CRYPTO,Decryption_Time,0.2481,Speck128
1765009379490,NETWORK,E2E_Latency,4,Normal
1765009380498,CRYPTO,Encryption_Time,0.3774,Speck128
1765009380501,CRYPTO,Decryption_Time,0.2161,Speck128
1765009380501,NETWORK,E2E_Latency,3,Normal
1765009381512,CRYPTO,Encryption_Time,0.4391,Speck128
1765009381515,CRYPTO,Decryption_Time,0.2720,Speck128
1765009381516,NETWORK,E2E_Latency,4,Normal
1765009381519,CRYPTO,Decryption_Time,0.2064,Integrity_Failure
1765009382527,CRYPTO,Encryption_Time,0.4267,Speck128
1765009382530,CRYPTO,Decryption_Time,0.2463,Speck128
1765009382531,NETWORK,E2E_Latency,4,Normal
1765009383541,CRYPTO,Encryption_Time,0.4707,Speck128
1765009383546,CRYPTO,Decryption_Time,0.2576,Speck128
1765009383550,NETWORK,E2E_Latency,6,Normal
1765009383934,CRYPTO,Encryption_Time,0.9747,Speck128
1765009383940,CRYPTO,Decryption_Time,0.6271,Speck128
1765009383965,CRYPTO,Encryption_Time,1.2174,Speck128
1765009383979,CRYPTO,Decryption_Time,1.4778,Speck128
1765009384544,CRYPTO,Encryption_Time,0.2737,Speck128
1765009384546,CRYPTO,Decryption_Time,0.1748,Speck128
1765009384547,NETWORK,E2E_Latency,3,Normal
1765009385558,CRYPTO,Encryption_Time,0.5803,Speck128
1765009385561,CRYPTO,Decryption_Time,0.2622,Speck128
1765009385562,NETWORK,E2E_Latency,4,Normal
1765009386572,CRYPTO,Encryption_Time,0.3685,Speck128
1765009386575,CRYPTO,Decryption_Time,0.2644,Speck128
1765009386575,NETWORK,E2E_Latency,3,Normal
1765009387574,CRYPTO,Encryption_Time,0.2924,Speck128
1765009387576,CRYPTO,Decryption_Time,0.1692,Speck128
1765009387576,NETWORK,E2E_Latency,3,Normal
1765009388587,CRYPTO,Encryption_Time,0.5769,Speck128
1765009388590,CRYPTO,Decryption_Time,0.2261,Speck128
1765009388590,NETWORK,E2E_Latency,3,Normal
1765009388935,CRYPTO,Encryption_Time,0.3975,Speck128
1765009388938,CRYPTO,Decryption_Time,0.2198,Speck128
1765009388966,CRYPTO,Encryption_Time,0.7378,Speck128
1765009388969,CRYPTO,Decryption_Time,0.2113,Speck128
1765009389590,CRYPTO,Encryption_Time,0.1926,Speck128
1765009389592,CRYPTO,Decryption_Time,0.2049,Speck128
1765009389593,NETWORK,E2E_Latency,3,Normal
1765009390593,CRYPTO,Encryption_Time,0.2849,Speck128
1765009390595,CRYPTO,Decryption_Time,0.1535,Speck128
1765009390595,NETWORK,E2E_Latency,2,Normal
1765009391565,CRYPTO,Decryption_Time,0.3834,Speck128
1765009391566,NETWORK,E2E_Latency,7022,Attack_Detected
1765009391568,NETWORK,Replay_Attack,7022,Blocked
1765009391594,CRYPTO,Encryption_Time,0.4167,Speck128
1765009391599,CRYPTO,Decryption_Time,0.2159,Speck128
1765009391600,NETWORK,E2E_Latency,5,Normal
1765009392596,CRYPTO,Encryption_Time,0.2268,Speck128
1765009392598,CRYPTO,Decryption_Time,0.1741,Speck128
1765009392598,NETWORK,E2E_Latency,3,Normal
1765009393610,CRYPTO,Encryption_Time,0.2647,Speck128
1765009393611,CRYPTO,Decryption_Time,0.1432,Speck128
1765009393612,NETWORK,E2E_Latency,3,Normal
1765009393939,CRYPTO,Encryption_Time,0.4329,Speck128
1765009393942,CRYPTO,Decryption_Time,0.2540,Speck128
1765009393972,CRYPTO,Encryption_Time,1.2422,Speck128
1765009393976,CRYPTO,Decryption_Time,0.2517,Speck128
1765009394612,CRYPTO,Encryption_Time,0.3515,Speck128
1765009394615,CRYPTO,Decryption_Time,0.2536,Speck128
1765009394615,NETWORK,E2E_Latency,3,Normal
1765009395625,CRYPTO,Encryption_Time,0.3712,Speck128
1765009395628,CRYPTO,Decryption_Time,0.2564,Speck128
1765009395629,NETWORK,E2E_Latency,4,Normal
1765009396626,CRYPTO,Encryption_Time,0.5238,Speck128
1765009396628,CRYPTO,Decryption_Time,0.2436,Speck128
1765009396629,NETWORK,E2E_Latency,4,Normal
1765009397628,CRYPTO,Encryption_Time,0.3034,Speck128
1765009397630,CRYPTO,Decryption_Time,0.3490,Speck128
1765009397631,NETWORK,E2E_Latency,4,Normal
1765009398643,CRYPTO,Encryption_Time,0.2408,Speck128
1765009398645,CRYPTO,Decryption_Time,0.1980,Speck128
1765009398645,NETWORK,E2E_Latency,3,Normal
1765009398647,CRYPTO,Decryption_Time,0.1447,Integrity_Failure
1765009398940,CRYPTO,Encryption_Time,0.3552,Speck128
1765009398942,CRYPTO,Decryption_Time,0.1577,Speck128
1765009398973,CRYPTO,Encryption_Time,1.5557,Speck128
1765009398981,CRYPTO,Decryption_Time,1.0356,Speck128
1765009399657,CRYPTO,Encryption_Time,0.4221,Speck128
1765009399659,CRYPTO,Decryption_Time,0.2840,Speck128
1765009399660,NETWORK,E2E_Latency,4,Normal
1765009400671,CRYPTO,Encryption_Time,0.2793,Speck128
1765009400673,CRYPTO,Decryption_Time,0.1396,Speck128
1765009400673,NETWORK,E2E_Latency,3,Normal
1765009401673,CRYPTO,Encryption_Time,0.4900,Speck128
1765009401676,CRYPTO,Decryption_Time,0.1795,Speck128
1765009401676,NETWORK,E2E_Latency,3,Normal
1765009402676,CRYPTO,Encryption_Time,0.5792,Speck128
1765009402679,CRYPTO,Decryption_Time,0.2625,Speck128
1765009402680,NETWORK,E2E_Latency,5,Normal
1765009403687,CRYPTO,Encryption_Time,0.6591,Speck128
1765009403693,CRYPTO,Decryption_Time,0.6219,Speck128
1765009403695,NETWORK,E2E_Latency,8,Normal
1765009403951,CRYPTO,Encryption_Time,0.3524,Speck128
1765009403954,CRYPTO,Decryption_Time,0.4437,Speck128
1765009403984,CRYPTO,Encryption_Time,0.7048,Speck128
1765009403990,CRYPTO,Decryption_Time,0.3909,Speck128
1765009404689,CRYPTO,Encryption_Time,0.3161,Speck128
1765009404691,CRYPTO,Decryption_Time,0.1893,Speck128
1765009404692,NETWORK,E2E_Latency,3,Normal
1765009405703,CRYPTO,Encryption_Time,0.3092,Speck128
1765009405705,CRYPTO,Decryption_Time,0.1549,Speck128
1765009405705,NETWORK,E2E_Latency,3,Normal
1765009406704,CRYPTO,Encryption_Time,0.5039,Speck128
1765009406706,CRYPTO,Decryption_Time,0.1490,Speck128
1765009406707,NETWORK,E2E_Latency,3,Normal
1765009407710,CRYPTO,Encryption_Time,0.2073,Speck128
1765009407712,CRYPTO,Decryption_Time,0.1505,Speck128
1765009407712,NETWORK,E2E_Latency,2,Normal
1765009408713,CRYPTO,Encryption_Time,0.5297,Speck128
1765009408716,CRYPTO,Decryption_Time,0.2722,Speck128
1765009408716,NETWORK,E2E_Latency,4,Normal
1765009408962,CRYPTO,Encryption_Time,0.4427,Speck128
1765009408964,CRYPTO,Decryption_Time,0.1761,Speck128
1765009408994,CRYPTO,Encryption_Time,0.9732,Speck128
1765009408997,CRYPTO,Decryption_Time,0.3313,Speck128
1765009409685,CRYPTO,Decryption_Time,0.3372,Speck128
1765009409686,NETWORK,E2E_Latency,7010,Attack_Detected
1765009409686,NETWORK,Replay_Attack,7010,Blocked
1765009409713,CRYPTO,Encryption_Time,0.3572,Speck128
1765009409716,CRYPTO,Decryption_Time,0.1998,Speck128
1765009409718,NETWORK,E2E_Latency,5,Normal
1765009410715,CRYPTO,Encryption_Time,0.3881,Speck128
1765009410718,CRYPTO,Decryption_Time,0.3321,Speck128
1765009410719,NETWORK,E2E_Latency,3,Normal
1765009411718,CRYPTO,Encryption_Time,0.3505,Speck128
1765009411722,CRYPTO,Decryption_Time,0.2523,Speck128
1765009411723,NETWORK,E2E_Latency,5,Normal
1765009412723,CRYPTO,Encryption_Time,0.4899,Speck128
1765009412726,CRYPTO,Decryption_Time,0.2074,Speck128
1765009412726,NETWORK,E2E_Latency,3,Normal
1765009413737,CRYPTO,Encryption_Time,0.5444,Speck128
1765009413739,CRYPTO,Decryption_Time,0.1516,Speck128
1765009413740,NETWORK,E2E_Latency,3,Normal
1765009413973,CRYPTO,Encryption_Time,0.2409,Speck128
1765009413976,CRYPTO,Decryption_Time,0.1946,Speck128
1765009414004,CRYPTO,Encryption_Time,0.7126,Speck128
1765009414008,CRYPTO,Decryption_Time,0.2882,Speck128
1765009414752,CRYPTO,Encryption_Time,0.2963,Speck128
1765009414754,CRYPTO,Decryption_Time,0.1966,Speck128
1765009414755,NETWORK,E2E_Latency,2,Normal
1765009415767,CRYPTO,Encryption_Time,0.6205,Speck128
1765009415769,CRYPTO,Decryption_Time,0.1893,Speck128
1765009415770,NETWORK,E2E_Latency,3,Normal
1765009415772,CRYPTO,Decryption_Time,0.1136,Integrity_Failure
1765009416768,CRYPTO,Encryption_Time,0.8315,Speck128
1765009416770,CRYPTO,Decryption_Time,0.1939,Speck128
1765009416771,NETWORK,E2E_Latency,3,Normal
1765009417780,CRYPTO,Encryption_Time,0.2498,Speck128
1765009417782,CRYPTO,Decryption_Time,0.1635,Speck128
1765009417782,NETWORK,E2E_Latency,3,Normal
1765009418793,CRYPTO,Encryption_Time,0.2504,Speck128
1765009418795,CRYPTO,Decryption_Time,0.1902,Speck128
1765009418796,NETWORK,E2E_Latency,2,Normal
1765009418980,CRYPTO,Encryption_Time,0.3186,Speck128
1765009418982,CRYPTO,Decryption_Time,0.1720,Speck128
1765009419015,CRYPTO,Encryption_Time,2.1270,Speck128
1765009419019,CRYPTO,Decryption_Time,0.5234,Speck128
1765009419808,CRYPTO,Encryption_Time,0.6239,Speck128
1765009419811,CRYPTO,Decryption_Time,0.2519,Speck128
1765009419811,NETWORK,E2E_Latency,4,Normal
1765009420818,CRYPTO,Encryption_Time,0.4525,Speck128
1765009420821,CRYPTO,Decryption_Time,0.2679,Speck128
1765009420821,NETWORK,E2E_Latency,3,Normal
1765009420989,AUTH,Login_Attempt,0.430,Failed_Credential
1765009420994,AUTH,Login_Attempt,0.224,Failed_Credential
1765009421001,AUTH,Login_Attempt,0.319,Failed_Credential
1765009421004,AUTH,Login_Attempt,0.172,Failed_Credential
1765009421007,AUTH,Login_Attempt,0.228,Failed_Credential
1765009421012,AUTH,Login_Attempt,0.153,Failed_Credential
1765009421014,AUTH,Login_Attempt,0.134,Failed_Credential
1765009421018,AUTH,Login_Attempt,0.173,Failed_Credential
1765009421021,AUTH,Login_Attempt,0.188,Failed_Credential
1765009421023,AUTH,Login_Attempt,0.339,Failed_Credential
1765009421820,CRYPTO,Encryption_Time,0.3573,Speck128
1765009421823,CRYPTO,Decryption_Time,0.2339,Speck128
1765009421823,NETWORK,E2E_Latency,3,Normal
1765009422838,CRYPTO,Encryption_Time,1.2631,Speck128
1765009422846,CRYPTO,Decryption_Time,0.6473,Speck128
1765009422848,NETWORK,E2E_Latency,11,Normal
1765009423850,CRYPTO,Encryption_Time,0.3564,Speck128
1765009423852,CRYPTO,Decryption_Time,0.1500,Speck128
1765009423853,NETWORK,E2E_Latency,3,Normal
1765009423991,CRYPTO,Encryption_Time,0.6078,Speck128
1765009423995,CRYPTO,Decryption_Time,0.3468,Speck128
1765009424024,CRYPTO,Encryption_Time,0.7259,Speck128
1765009424036,CRYPTO,Decryption_Time,3.7100,Speck128
1765009424865,CRYPTO,Encryption_Time,0.3491,Speck128
1765009424868,CRYPTO,Decryption_Time,0.2776,Speck128
1765009424869,NETWORK,E2E_Latency,4,Normal
1765009425877,CRYPTO,Encryption_Time,0.7221,Speck128
1765009425880,CRYPTO,Decryption_Time,0.2487,Speck128
1765009425881,NETWORK,E2E_Latency,4,Normal
1765009426879,CRYPTO,Encryption_Time,0.3937,Speck128
1765009426881,CRYPTO,Decryption_Time,0.2701,Speck128
1765009426882,NETWORK,E2E_Latency,4,Normal
1765009427881,CRYPTO,Encryption_Time,0.4442,Speck128
1765009427884,CRYPTO,Decryption_Time,0.3588,Speck128
1765009427885,NETWORK,E2E_Latency,4,Normal
1765009428893,CRYPTO,Encryption_Time,0.3378,Speck128
1765009428897,CRYPTO,Decryption_Time,0.2858,Speck128
1765009428898,NETWORK,E2E_Latency,4,Normal
1765009429004,CRYPTO,Encryption_Time,0.7921,Speck128
1765009429007,CRYPTO,Decryption_Time,0.2897,Speck128
1765009429036,CRYPTO,Encryption_Time,1.4031,Speck128
1765009429041,CRYPTO,Decryption_Time,1.3685,Speck128
1765009429893,CRYPTO,Encryption_Time,0.2947,Speck128
1765009429896,CRYPTO,Decryption_Time,0.2518,Speck128
1765009429896,NETWORK,E2E_Latency,3,Normal
1765009430894,CRYPTO,Encryption_Time,0.2720,Speck128
1765009430896,CRYPTO,Decryption_Time,0.1634,Speck128
1765009430897,NETWORK,E2E_Latency,2,Normal
1765009431894,CRYPTO,Encryption_Time,0.3688,Speck128
1765009431897,CRYPTO,Decryption_Time,0.2387,Speck128
1765009431898,NETWORK,E2E_Latency,4,Normal
1765009432895,CRYPTO,Decryption_Time,0.2396,Speck128
1765009432896,NETWORK,E2E_Latency,7019,Attack_Detected
1765009432897,NETWORK,Replay_Attack,7019,Blocked
1765009432899,CRYPTO,Encryption_Time,0.9412,Speck128
1765009432901,CRYPTO,Decryption_Time,0.1777,Speck128
1765009432901,NETWORK,E2E_Latency,3,Normal
1765009433909,CRYPTO,Encryption_Time,0.8350,Speck128
1765009433913,CRYPTO,Decryption_Time,0.4194,Speck128
1765009433914,NETWORK,E2E_Latency,6,Normal
1765009434020,CRYPTO,Encryption_Time,0.4390,Speck128
1765009434063,CRYPTO,Encryption_Time,1.9866,Speck128
1765009434066,CRYPTO,Decryption_Time,0.4543,Speck128
1765009434070,CRYPTO,Decryption_Time,0.7718,Speck128
1765009434909,CRYPTO,Encryption_Time,0.4602,Speck128
1765009434912,CRYPTO,Decryption_Time,0.2480,Speck128
1765009434912,NETWORK,E2E_Latency,4,Normal
1765009435923,CRYPTO,Encryption_Time,0.4805,Speck128
1765009435927,CRYPTO,Decryption_Time,0.3168,Speck128
1765009435928,NETWORK,E2E_Latency,5,Normal
1765009436938,CRYPTO,Encryption_Time,0.4030,Speck128
1765009436940,CRYPTO,Decryption_Time,0.2236,Speck128
1765009436941,NETWORK,E2E_Latency,4,Normal
1765009437938,CRYPTO,Encryption_Time,0.2783,Speck128
1765009437940,CRYPTO,Decryption_Time,0.1930,Speck128
1765009437941,NETWORK,E2E_Latency,3,Normal
1765009438950,CRYPTO,Encryption_Time,0.1973,Speck128
1765009438952,CRYPTO,Decryption_Time,0.1750,Speck128
1765009438953,NETWORK,E2E_Latency,3,Normal
1765009439031,CRYPTO,Encryption_Time,0.5689,Speck128
1765009439036,CRYPTO,Decryption_Time,0.2498,Speck128
1765009439064,CRYPTO,Encryption_Time,0.5838,Speck128
1765009439071,CRYPTO,Decryption_Time,0.8421,Speck128
1765009439951,CRYPTO,Encryption_Time,0.3380,Speck128
1765009439953,CRYPTO,Decryption_Time,0.1523,Speck128
1765009439953,NETWORK,E2E_Latency,2,Normal
1765009440954,CRYPTO,Encryption_Time,0.6871,Speck128
1765009440960,CRYPTO,Decryption_Time,0.4658,Speck128
1765009440961,NETWORK,E2E_Latency,8,Normal
1765009441957,CRYPTO,Encryption_Time,0.3947,Speck128
1765009441960,CRYPTO,Decryption_Time,0.2464,Speck128
1765009441960,NETWORK,E2E_Latency,4,Normal
1765009442961,CRYPTO,Encryption_Time,0.7763,Speck128
1765009442967,CRYPTO,Decryption_Time,0.6124,Speck128
1765009442969,NETWORK,E2E_Latency,9,Normal
1765009443973,CRYPTO,Encryption_Time,0.3497,Speck128
1765009443976,CRYPTO,Decryption_Time,0.2476,Speck128
1765009443977,NETWORK,E2E_Latency,4,Normal
1765009444038,CRYPTO,Encryption_Time,1.1507,Speck128
1765009444044,CRYPTO,Decryption_Time,0.4476,Speck128
1765009444070,CRYPTO,Encryption_Time,2.2992,Speck128
1765009444073,CRYPTO,Decryption_Time,0.1872,Speck128
1765009444947,CRYPTO,Decryption_Time,0.5243,Speck128
1765009444947,NETWORK,E2E_Latency,7009,Attack_Detected
1765009444948,NETWORK,Replay_Attack,7009,Blocked
1765009444976,CRYPTO,Encryption_Time,0.5582,Speck128
1765009444982,CRYPTO,Decryption_Time,1.0888,Speck128
1765009444985,NETWORK,E2E_Latency,10,Normal
1765009445989,CRYPTO,Encryption_Time,0.3361,Speck128
1765009445991,CRYPTO,Decryption_Time,0.1832,Speck128
1765009445991,NETWORK,E2E_Latency,3,Normal
1765009447002,CRYPTO,Encryption_Time,0.5166,Speck128
1765009447004,CRYPTO,Decryption_Time,0.1466,Speck128
1765009447004,NETWORK,E2E_Latency,3,Normal
1765009448017,CRYPTO,Encryption_Time,0.8468,Speck128
1765009448021,CRYPTO,Decryption_Time,0.3628,Speck128
1765009448022,NETWORK,E2E_Latency,6,Normal
1765009449022,CRYPTO,Encryption_Time,0.6311,Speck128
1765009449028,CRYPTO,Decryption_Time,0.5861,Speck128
1765009449029,NETWORK,E2E_Latency,8,Normal
1765009449054,CRYPTO,Encryption_Time,0.4633,Speck128
1765009449056,CRYPTO,Decryption_Time,0.2238,Speck128
1765009449070,CRYPTO,Encryption_Time,1.7774,Speck128
1765009449075,CRYPTO,Decryption_Time,0.5161,Speck128
1765009450035,CRYPTO,Encryption_Time,0.3172,Speck128
1765009450037,CRYPTO,Decryption_Time,0.2417,Speck128
1765009450038,NETWORK,E2E_Latency,4,Normal
1765009451049,CRYPTO,Encryption_Time,0.3931,Speck128
1765009451052,CRYPTO,Decryption_Time,0.1580,Speck128
1765009451052,NETWORK,E2E_Latency,3,Normal
1765009452055,CRYPTO,Encryption_Time,0.8538,Speck128
1765009452061,CRYPTO,Decryption_Time,0.5483,Speck128
1765009452062,NETWORK,E2E_Latency,8,Normal
1765009453063,CRYPTO,Encryption_Time,0.6416,Speck128
1765009453065,CRYPTO,Decryption_Time,0.1751,Speck128
1765009453066,NETWORK,E2E_Latency,4,Normal
1765009454066,CRYPTO,Encryption_Time,0.7544,Speck128
1765009454071,CRYPTO,Encryption_Time,0.7104,Speck128
1765009454076,CRYPTO,Decryption_Time,0.5996,Speck128
1765009454079,CRYPTO,Encryption_Time,0.7167,Speck128
1765009454085,CRYPTO,Decryption_Time,1.0856,Speck128
1765009454087,NETWORK,E2E_Latency,17,Normal
1765009454093,CRYPTO,Decryption_Time,1.7715,Speck128
1765009455082,CRYPTO,Encryption_Time,0.7174,Speck128
1765009455084,CRYPTO,Decryption_Time,0.1865,Speck128
1765009455085,NETWORK,E2E_Latency,4,Normal
1765009456042,CRYPTO,Decryption_Time,0.1586,Speck128
1765009456043,NETWORK,E2E_Latency,7022,Attack_Detected
1765009456043,NETWORK,Replay_Attack,7022,Blocked
1765009456088,CRYPTO,Encryption_Time,0.5671,Speck128
1765009456094,CRYPTO,Decryption_Time,0.2473,Speck128
1765009456095,NETWORK,E2E_Latency,8,Normal
1765009457088,CRYPTO,Encryption_Time,0.4835,Speck128
1765009457091,CRYPTO,Decryption_Time,0.2532,Speck128
1765009457091,NETWORK,E2E_Latency,4,Normal
1765009458101,CRYPTO,Encryption_Time,0.6820,Speck128
1765009458103,CRYPTO,Decryption_Time,0.1666,Speck128
1765009458103,NETWORK,E2E_Latency,3,Normal
1765009459071,CRYPTO,Encryption_Time,0.2939,Speck128
1765009459073,CRYPTO,Decryption_Time,0.1736,Speck128
1765009459087,CRYPTO,Encryption_Time,0.3793,Speck128
1765009459089,CRYPTO,Decryption_Time,0.1981,Speck128
1765009459103,CRYPTO,Encryption_Time,0.4136,Speck128
1765009459105,CRYPTO,Decryption_Time,0.3664,Speck128
1765009459105,NETWORK,E2E_Latency,3,Normal
1765009460117,CRYPTO,Encryption_Time,0.5717,Speck128
1765009460120,CRYPTO,Decryption_Time,0.1460,Speck128
1765009460120,NETWORK,E2E_Latency,4,Normal
1765009461119,CRYPTO,Encryption_Time,0.3648,Speck128
1765009461122,CRYPTO,Decryption_Time,0.1685,Speck128
1765009461122,NETWORK,E2E_Latency,3,Normal
1765009462134,CRYPTO,Encryption_Time,0.2678,Speck128
1765009462136,CRYPTO,Decryption_Time,0.2468,Speck128
1765009462137,NETWORK,E2E_Latency,2,Normal
1765009463147,CRYPTO,Encryption_Time,0.8031,Speck128
1765009463149,CRYPTO,Decryption_Time,0.1879,Speck128
1765009463150,NETWORK,E2E_Latency,4,Normal
1765009464081,CRYPTO,Encryption_Time,0.3842,Speck128
1765009464083,CRYPTO,Decryption_Time,0.2781,Speck128
1765009464097,CRYPTO,Encryption_Time,0.7989,Speck128
1765009464099,CRYPTO,Decryption_Time,0.3118,Speck128
1765009464159,CRYPTO,Encryption_Time,0.4690,Speck128
1765009464164,CRYPTO,Decryption_Time,0.2206,Speck128
1765009464165,NETWORK,E2E_Latency,6,Normal
1765009465159,CRYPTO,Encryption_Time,0.5572,Speck128
1765009465162,CRYPTO,Decryption_Time,0.2791,Speck128
1765009465163,NETWORK,E2E_Latency,4,Normal
1765009466165,CRYPTO,Encryption_Time,0.6517,Speck128
1765009466168,CRYPTO,Decryption_Time,0.2199,Speck128
1765009466168,NETWORK,E2E_Latency,4,Normal
1765009467170,CRYPTO,Encryption_Time,0.3568,Speck128
1765009467172,CRYPTO,Decryption_Time,0.2648,Speck128
1765009467173,NETWORK,E2E_Latency,4,Normal
1765009468172,CRYPTO,Encryption_Time,0.2735,Speck128
1765009468175,CRYPTO,Decryption_Time,0.2538,Speck128
1765009468176,NETWORK,E2E_Latency,4,Normal
1765009469096,CRYPTO,Encryption_Time,0.2338,Speck128
1765009469097,CRYPTO,Encryption_Time,0.1974,Speck128
1765009469099,CRYPTO,Decryption_Time,0.1863,Speck128
1765009469100,CRYPTO,Decryption_Time,0.1500,Speck128
1765009469150,CRYPTO,Decryption_Time,0.6346,Speck128
1765009469152,NETWORK,E2E_Latency,7018,Attack_Detected
1765009469154,NETWORK,Replay_Attack,7018,Blocked
1765009469176,CRYPTO,Encryption_Time,0.5096,Speck128
1765009469185,CRYPTO,Decryption_Time,0.8452,Speck128
1765009469189,NETWORK,E2E_Latency,14,Normal
1765009470190,CRYPTO,Encryption_Time,0.5546,Speck128
1765009470203,CRYPTO,Decryption_Time,0.2638,Speck128
1765009470203,NETWORK,E2E_Latency,13,Normal
1765009471204,CRYPTO,Encryption_Time,0.5614,Speck128
1765009471206,CRYPTO,Decryption_Time,0.2789,Speck128
1765009471207,NETWORK,E2E_Latency,4,Normal
1765009472203,CRYPTO,Encryption_Time,0.3703,Speck128
1765009472205,CRYPTO,Decryption_Time,0.2050,Speck128
1765009472206,NETWORK,E2E_Latency,3,Normal
1765009473207,CRYPTO,Encryption_Time,0.4578,Speck128
1765009473210,CRYPTO,Decryption_Time,0.2709,Speck128
1765009473211,NETWORK,E2E_Latency,5,Normal
1765009474096,CRYPTO,Encryption_Time,0.4492,Speck128
1765009474098,CRYPTO,Encryption_Time,0.3277,Speck128
1765009474100,CRYPTO,Decryption_Time,0.1616,Speck128
1765009474101,CRYPTO,Decryption_Time,0.1618,Speck128
1765009474223,CRYPTO,Encryption_Time,0.5839,Speck128
1765009474230,CRYPTO,Decryption_Time,0.5696,Speck128
1765009474231,NETWORK,E2E_Latency,8,Normal
1765009475228,CRYPTO,Encryption_Time,1.7346,Speck128
1765009475234,CRYPTO,Decryption_Time,0.5375,Speck128
1765009475235,NETWORK,E2E_Latency,9,Normal
1765009476231,CRYPTO,Encryption_Time,0.6993,Speck128
1765009476234,CRYPTO,Decryption_Time,0.3072,Speck128
1765009476235,NETWORK,E2E_Latency,5,Normal
1765009477234,CRYPTO,Encryption_Time,0.8019,Speck128
1765009477236,CRYPTO,Decryption_Time,0.1916,Speck128
1765009477237,NETWORK,E2E_Latency,4,Normal
